episode_id,guest_name,topic,question_order,question_category,is_template_question,question_text,source_path
2025-02-03-nemanja-radojkovic,Nemanja Radojkovic,MLOps in Corporations and Startups,1,general,False,How have you been?,podcast_examples/Podcast/Archive/2025-02-03 -Nemanja Radojkovic - MLOps in Corporations and Startups.docx
2025-02-03-nemanja-radojkovic,Nemanja Radojkovic,MLOps in Corporations and Startups,2,general,False,What are the differences in MLOps strategies in big corporations and startups?,podcast_examples/Podcast/Archive/2025-02-03 -Nemanja Radojkovic - MLOps in Corporations and Startups.docx
2025-02-03-nemanja-radojkovic,Nemanja Radojkovic,MLOps in Corporations and Startups,3,general,False,Are there any benefits or drawbacks of working in MLOps for a startup or a big corporation?,podcast_examples/Podcast/Archive/2025-02-03 -Nemanja Radojkovic - MLOps in Corporations and Startups.docx
2025-02-03-nemanja-radojkovic,Nemanja Radojkovic,MLOps in Corporations and Startups,4,general,False,What if the Startup grows bigger?,podcast_examples/Podcast/Archive/2025-02-03 -Nemanja Radojkovic - MLOps in Corporations and Startups.docx
2025-02-03-nemanja-radojkovic,Nemanja Radojkovic,MLOps in Corporations and Startups,5,general,False,What can be done to build for growth early on?,podcast_examples/Podcast/Archive/2025-02-03 -Nemanja Radojkovic - MLOps in Corporations and Startups.docx
2025-02-03-nemanja-radojkovic,Nemanja Radojkovic,MLOps in Corporations and Startups,6,general,False,How can a startup be managed through growth and change effectively?,podcast_examples/Podcast/Archive/2025-02-03 -Nemanja Radojkovic - MLOps in Corporations and Startups.docx
2025-02-03-nemanja-radojkovic,Nemanja Radojkovic,MLOps in Corporations and Startups,7,general,False,Can big corporations also learn from MLOps strategies of startups?,podcast_examples/Podcast/Archive/2025-02-03 -Nemanja Radojkovic - MLOps in Corporations and Startups.docx
2025-02-03-nemanja-radojkovic,Nemanja Radojkovic,MLOps in Corporations and Startups,8,topic_selection,False,How can technical debt be avoided when the startup grows?,podcast_examples/Podcast/Archive/2025-02-03 -Nemanja Radojkovic - MLOps in Corporations and Startups.docx
2025-02-03-nemanja-radojkovic,Nemanja Radojkovic,MLOps in Corporations and Startups,9,practical_advice,True,Are there any books or other resources that you can recommend to the listeners?,podcast_examples/Podcast/Archive/2025-02-03 -Nemanja Radojkovic - MLOps in Corporations and Startups.docx
2025-02-10-bartosz-mikulski,Bartosz Mikulski,Data Intensive AI,1,technical_deep_dive,False,What are 97 things a data engineer should know?,podcast_examples/Podcast/Archive/2025-02-10 - Bartosz Mikulski - Data Intensive AI.docx
2025-02-10-bartosz-mikulski,Bartosz Mikulski,Data Intensive AI,2,organizational_reality,False,What are reasons that AI fails to be adapted by employees in company settings?,podcast_examples/Podcast/Archive/2025-02-10 - Bartosz Mikulski - Data Intensive AI.docx
2025-02-10-bartosz-mikulski,Bartosz Mikulski,Data Intensive AI,3,general,False,How does (or can) content moderation for LLMs work (https://mikulskibartosz.name/ai-content-moderation)?,podcast_examples/Podcast/Archive/2025-02-10 - Bartosz Mikulski - Data Intensive AI.docx
2025-02-10-bartosz-mikulski,Bartosz Mikulski,Data Intensive AI,4,general,False,What do you think about Deepseek?,podcast_examples/Podcast/Archive/2025-02-10 - Bartosz Mikulski - Data Intensive AI.docx
2025-02-10-bartosz-mikulski,Bartosz Mikulski,Data Intensive AI,5,general,False,How can system accuracy of RAGs be enhanced (https://mikulskibartosz.name/advanced-rag-techniques-explained)?,podcast_examples/Podcast/Archive/2025-02-10 - Bartosz Mikulski - Data Intensive AI.docx
2025-02-10-bartosz-mikulski,Bartosz Mikulski,Data Intensive AI,6,general,False,Can you walk us through how semantic search and vector similarity work?,podcast_examples/Podcast/Archive/2025-02-10 - Bartosz Mikulski - Data Intensive AI.docx
2025-02-10-bartosz-mikulski,Bartosz Mikulski,Data Intensive AI,7,general,False,How can query expansion and hypothetical document embedding improve the AI’s answer?,podcast_examples/Podcast/Archive/2025-02-10 - Bartosz Mikulski - Data Intensive AI.docx
2025-02-10-bartosz-mikulski,Bartosz Mikulski,Data Intensive AI,8,general,False,How can one prevent LLM hallucinations from reaching the users in RAG systems (https://mikulskibartosz.name/preventing-llm-hallucinations)?,podcast_examples/Podcast/Archive/2025-02-10 - Bartosz Mikulski - Data Intensive AI.docx
2025-02-10-bartosz-mikulski,Bartosz Mikulski,Data Intensive AI,9,general,False,How can improvement in information retrieval quality be measured in RAGs (https://mikulskibartosz.name/measuring-information-retrieval-quality-in-rag-systems)?,podcast_examples/Podcast/Archive/2025-02-10 - Bartosz Mikulski - Data Intensive AI.docx
2025-02-10-bartosz-mikulski,Bartosz Mikulski,Data Intensive AI,10,general,False,How can we get a ground truth/a good benchmark?,podcast_examples/Podcast/Archive/2025-02-10 - Bartosz Mikulski - Data Intensive AI.docx
2025-02-10-bartosz-mikulski,Bartosz Mikulski,Data Intensive AI,11,general,False,What measures and libraries are there?,podcast_examples/Podcast/Archive/2025-02-10 - Bartosz Mikulski - Data Intensive AI.docx
2025-02-10-bartosz-mikulski,Bartosz Mikulski,Data Intensive AI,12,practical_advice,True,Are there any books or other resources that you can recommend to the listeners?,podcast_examples/Podcast/Archive/2025-02-10 - Bartosz Mikulski - Data Intensive AI.docx
2025-02-24-eddy,Eddy,From Supply Chain Management to Digital Warehousing and FinOps,1,general,False,How does a physical warehouse resemble a digital warehouse?,podcast_examples/Podcast/Archive/2025-02-24 - Eddy - From Supply Chain Management to Digital Warehousing and FinOps.docx
2025-02-24-eddy,Eddy,From Supply Chain Management to Digital Warehousing and FinOps,2,general,False,What made you interested in digital warehousing?,podcast_examples/Podcast/Archive/2025-02-24 - Eddy - From Supply Chain Management to Digital Warehousing and FinOps.docx
2025-02-24-eddy,Eddy,From Supply Chain Management to Digital Warehousing and FinOps,3,technical_deep_dive,False,"What are the biggest cost optimization challenges in data infrastructure, and how can engineers tackle them?",podcast_examples/Podcast/Archive/2025-02-24 - Eddy - From Supply Chain Management to Digital Warehousing and FinOps.docx
2025-02-24-eddy,Eddy,From Supply Chain Management to Digital Warehousing and FinOps,4,general,False,What does a typical day in your work life look like?,podcast_examples/Podcast/Archive/2025-02-24 - Eddy - From Supply Chain Management to Digital Warehousing and FinOps.docx
2025-02-24-eddy,Eddy,From Supply Chain Management to Digital Warehousing and FinOps,5,future_outlook,False,What trends are you interested in the FinOps space?,podcast_examples/Podcast/Archive/2025-02-24 - Eddy - From Supply Chain Management to Digital Warehousing and FinOps.docx
2025-02-24-eddy,Eddy,From Supply Chain Management to Digital Warehousing and FinOps,6,general,False,How and when did you decide to transition to a more technical role/digital problems?,podcast_examples/Podcast/Archive/2025-02-24 - Eddy - From Supply Chain Management to Digital Warehousing and FinOps.docx
2025-02-24-eddy,Eddy,From Supply Chain Management to Digital Warehousing and FinOps,7,general,False,How does a physical warehouse resemble a digital warehouse/the cloud?,podcast_examples/Podcast/Archive/2025-02-24 - Eddy - From Supply Chain Management to Digital Warehousing and FinOps.docx
2025-02-24-eddy,Eddy,From Supply Chain Management to Digital Warehousing and FinOps,8,general,False,What conclusions and predictions for digital warehousing can we make from supply chain management?,podcast_examples/Podcast/Archive/2025-02-24 - Eddy - From Supply Chain Management to Digital Warehousing and FinOps.docx
2025-02-24-eddy,Eddy,From Supply Chain Management to Digital Warehousing and FinOps,9,technical_deep_dive,False,What’s a common mistake businesses make when architecting cloud data infrastructure for scale?,podcast_examples/Podcast/Archive/2025-02-24 - Eddy - From Supply Chain Management to Digital Warehousing and FinOps.docx
2025-02-24-eddy,Eddy,From Supply Chain Management to Digital Warehousing and FinOps,10,general,False,What are similarities and differences between FinOps and Process Optimization?,podcast_examples/Podcast/Archive/2025-02-24 - Eddy - From Supply Chain Management to Digital Warehousing and FinOps.docx
2025-02-24-eddy,Eddy,From Supply Chain Management to Digital Warehousing and FinOps,11,technical_deep_dive,False,How can you evaluate the products that you build?,podcast_examples/Podcast/Archive/2025-02-24 - Eddy - From Supply Chain Management to Digital Warehousing and FinOps.docx
2025-02-24-eddy,Eddy,From Supply Chain Management to Digital Warehousing and FinOps,12,practical_advice,True,Are there any books or other resources that you can recommend to the listeners?,podcast_examples/Podcast/Archive/2025-02-24 - Eddy - From Supply Chain Management to Digital Warehousing and FinOps.docx
2025-02-25-lavanya-gupta,Lavanya Gupta,Build a Strong Career in Data,1,general,False,How did you get interested in ML/AI?,podcast_examples/Podcast/Archive/2025-02-25 - Lavanya Gupta - Build a Strong Career in Data.docx
2025-02-25-lavanya-gupta,Lavanya Gupta,Build a Strong Career in Data,2,general,False,"What was your role there, and what did you work on?",podcast_examples/Podcast/Archive/2025-02-25 - Lavanya Gupta - Build a Strong Career in Data.docx
2025-02-25-lavanya-gupta,Lavanya Gupta,Build a Strong Career in Data,3,general,False,What was the interview process for internships?,podcast_examples/Podcast/Archive/2025-02-25 - Lavanya Gupta - Build a Strong Career in Data.docx
2025-02-25-lavanya-gupta,Lavanya Gupta,Build a Strong Career in Data,4,current_focus,False,What projects do you work on at JPMorganChase?,podcast_examples/Podcast/Archive/2025-02-25 - Lavanya Gupta - Build a Strong Career in Data.docx
2025-02-25-lavanya-gupta,Lavanya Gupta,Build a Strong Career in Data,5,technical_deep_dive,False,How is the performance of Long Context LLMs being evaluated wrt the current benchmarks?,podcast_examples/Podcast/Archive/2025-02-25 - Lavanya Gupta - Build a Strong Career in Data.docx
2025-02-25-lavanya-gupta,Lavanya Gupta,Build a Strong Career in Data,6,general,False,Do any industrial use-cases generally scale to an input window of as large as upto 1 or 2 million tokens to be able to fully utilize the long context windows of LLMs?,podcast_examples/Podcast/Archive/2025-02-25 - Lavanya Gupta - Build a Strong Career in Data.docx
2025-02-25-lavanya-gupta,Lavanya Gupta,Build a Strong Career in Data,7,background,False,How much did those activities have an influence on your career?,podcast_examples/Podcast/Archive/2025-02-25 - Lavanya Gupta - Build a Strong Career in Data.docx
2025-02-25-lavanya-gupta,Lavanya Gupta,Build a Strong Career in Data,8,practical_advice,True,Are there any books or other resources that you can recommend to the listeners?,podcast_examples/Podcast/Archive/2025-02-25 - Lavanya Gupta - Build a Strong Career in Data.docx
2025-04-07-will-russell,Will Russell,From Hackathons to Developer Advocacy: Scaling Impact Through Open Source and Storytelling,1,current_focus,False,"Can you tell us about the projects you built, like Willmojis (https://devpost.com/software/willmojis) and Horrible Audio (https://devpost.com/software/horrible-audio)?",podcast_examples/Podcast/Archive/2025-04-07 - Will Russell - From Hackathons to Developer Advocacy.docx
2025-04-07-will-russell,Will Russell,From Hackathons to Developer Advocacy: Scaling Impact Through Open Source and Storytelling,2,general,False,"How did you come up with the ideas, and what were the stories behind them?",podcast_examples/Podcast/Archive/2025-04-07 - Will Russell - From Hackathons to Developer Advocacy.docx
2025-04-07-will-russell,Will Russell,From Hackathons to Developer Advocacy: Scaling Impact Through Open Source and Storytelling,3,general,False,"Which one was your favorite, and which one was the most ridiculous?",podcast_examples/Podcast/Archive/2025-04-07 - Will Russell - From Hackathons to Developer Advocacy.docx
2025-04-07-will-russell,Will Russell,From Hackathons to Developer Advocacy: Scaling Impact Through Open Source and Storytelling,4,general,False,What is Major League Hacking?,podcast_examples/Podcast/Archive/2025-04-07 - Will Russell - From Hackathons to Developer Advocacy.docx
2025-04-07-will-russell,Will Russell,From Hackathons to Developer Advocacy: Scaling Impact Through Open Source and Storytelling,5,general,False,"Why did you join, and what did you do there?",podcast_examples/Podcast/Archive/2025-04-07 - Will Russell - From Hackathons to Developer Advocacy.docx
2025-04-07-will-russell,Will Russell,From Hackathons to Developer Advocacy: Scaling Impact Through Open Source and Storytelling,6,general,False,How did COVID influence you taking up this role?,podcast_examples/Podcast/Archive/2025-04-07 - Will Russell - From Hackathons to Developer Advocacy.docx
2025-04-07-will-russell,Will Russell,From Hackathons to Developer Advocacy: Scaling Impact Through Open Source and Storytelling,7,current_focus,False,What are typical challenges that students face when starting contributing to open source projects?,podcast_examples/Podcast/Archive/2025-04-07 - Will Russell - From Hackathons to Developer Advocacy.docx
2025-04-07-will-russell,Will Russell,From Hackathons to Developer Advocacy: Scaling Impact Through Open Source and Storytelling,8,current_focus,False,What are typical projects that fellows work on during their fellowship?,podcast_examples/Podcast/Archive/2025-04-07 - Will Russell - From Hackathons to Developer Advocacy.docx
2025-04-07-will-russell,Will Russell,From Hackathons to Developer Advocacy: Scaling Impact Through Open Source and Storytelling,9,general,False,"How is MLH funded, btw?",podcast_examples/Podcast/Archive/2025-04-07 - Will Russell - From Hackathons to Developer Advocacy.docx
